pubchem_cid,SMILES
44516953,CN(C)C1CCN(CC1)C(=O)C2=CC=C(C=C2)NC(=O)NC3=CC=C(C=C3)C4=NC(=NC(=N4)N5CCOCC5)N6CCOCC6
49783923,C[C@@H]1CN(C[C@@H](O1)C)CC2=CN=C(O2)C3=C4C=NNC4=CC(=C3)C5=CC(=C(N=C5)OC)NS(=O)(=O)C
49787183,CCC1=NC2=CC=CC=C2N1C3=NC4=C(C(=N3)N5CCOCC5)N=C(N4C)CC6CN(C6)C7CCS(=O)(=O)CC7
49834576,CCC1=NC2=CC=CC=C2N1C3=NC4=C(C(=N3)N5CCOCC5)N=C(N4C)CN6CCC(CC6)C(C)(C)O
49872925,C[C@@H](C1=NC2=C(C=C(C=C2)F)C(=C1C3=CC=CC=C3)NCCS(=O)(=O)C)NC4=NC=NC(=C4C#N)N
50939078,CC1=C(C2=C(C=C(C=C2)F)N=C1C3=CC=CC=N3)N4CC5(CCOCC5)C6=C4C=C(C=N6)N7CCOCC7
50939080,CC1=C(C2=C(C=C(C=C2)F)N=C1C3=CC=CC=N3)N4CC(C5=C4C=C(C=N5)C6=NC(=NC=C6)N)(C)C
50939338,CC1=C(C2=C(C=C(C=C2)F)N=C1C3=CC=CC=N3)N4CC(C5=C4C=C(C=N5)N6CCOCC6)(C)C
50990922,C1=CC=C2C(=C1)N=C(N2C3=NC=NC(=N3)NCC#N)NC4=CC(=CC=C4)O
51001932,CC1=NN(C(=N1)C2=CN3CCOC4=C(C3=N2)C=CC(=C4)C5=CN(N=C5)C(C)(C)C(=O)N)C(C)C
53482462,C[C@@H](C1=NC2=C(N1C3=CC=CC=C3)C=C(C=C2)F)NC4=NC=NC(=C4C#N)N
56644424,CC(C)C1=NC2=CC=CC=C2N1C3=NC4=C(C(=N3)N5CCOCC5)N=C(N4C)OC6CN(C6)C7CCS(=O)(=O)CC7
56645254,CCC1=NC2=CC=CC=C2N1C3=NC4=C(C(=N3)N5CCOCC5)N=C(N4C)OC6CN(C6)C(=O)C(C)C
57351276,CC1=C(SC(=N1)NC(=O)C)C2=CC(=C(C=C2)S(=O)(=O)C)F
57466811,CCN1N=C(N=N1)CCNC(=O)NC2=NC(=C(S2)C3=CC(=C(C=C3)S(=O)(=O)C)F)C
58507717,C1COCCN1C2=NC(=NC(=N2)C3=CN=C(C=C3C(F)(F)F)N)N4CCOCC4
59605264,CC(C)C1=NC2=CC=CC=C2N1C3=NC4=C(C(=N3)N5CCOCC5)N=C(N4C)CN6CCC(CC6)C(C)(C)O
59605535,CCC1=NC2=CC=CC=C2N1C3=NC4=C(C(=N3)N5CCOCC5)N=C(N4C)CC6CN(C6)C(=O)C(C)C
59606002,CCC1=NC2=CC=CC=C2N1C3=NC4=C(C(=N3)N5CCOCC5)SC(=C4)CN6CCC(CC6)C(C)(C)O
59606100,CCC1=NC2=CC=CC=C2N1C3=NC4=C(C(=N3)N5CCOCC5)N=C(N4C)CN6CCN(CC6)C(C)(C)C(=O)N
59606148,CCC1=NC2=CC=CC=C2N1C3=NC4=C(C(=N3)N5CCOCC5)N=C(N4C)C(=O)N6CCC(CC6)C(C)(C)O
66558242,CC(C)N1C(=NC=N1)C2=CN3CCOC4=C(C3=N2)C=C(C=C4)CN5CCN(CC5)C(C)(C)C
66558244,CC(C)N1C(=NC=N1)C2=CN3CCOC4=C(C3=N2)C=C(C=C4)C(=O)N5CCN(CC5)C(C)(C)C
68312763,CC1=NN(C(=N1)C2=CN3CCOC4=CC(=C(C=C4C3=N2)[C@@H](C)N5CCN(CC5)C(C)(C)C)F)C(C)C
68312817,CC1=NN(C(=N1)C2=CN3CCOC4=CC(=C(C=C4C3=N2)[C@H](C)N5CCN(CC5)C(C)(C)C)F)C(C)C
68312934,CC1=NN(C(=N1)C2=CN3CCOC4=CN=C(C=C4C3=N2)[C@@H](C)N5CCN(CC5)C(C)(C)C)C(C)C
68312957,CC1=CC2=C(C=C1[C@H](C)N3CCN(CC3)C(C)(C)C)C4=NC(=CN4CCO2)C5=NC(=NN5C(C)C)C
68313105,CC1=CC2=C(C=C1[C@@H](C)N3CCN(CC3)C(C)(C)C)C4=NC(=CN4CCO2)C5=NC(=NN5C(C)C)C
68313151,CC1=NN(C(=N1)C2=CN3CCOC4=CN=C(C=C4C3=N2)[C@H](C)N5CCN(CC5)C(C)(C)C)C(C)C
70686830,CC1=C(SC(=N1)NC(=O)N2CCC[C@H]2C(=O)N)C3=CC=C(C=C3)N4C=CC=N4
71819543,CCC1=NC2=CC=CC=C2N1C3=NC4=C(C(=N3)N5CCOCC5)N=C(N4C)N(C)C6CN(C6)C7CCS(=O)(=O)CC7
71819544,CCC1=NC2=CC=CC=C2N1C3=NC4=C(C(=N3)N5CCOCC5)N=C(N4C)NC6CN(C6)C7CCS(=O)(=O)CC7
91933883,C[C@@H](C1=CC2=C(C(=CC=C2)C#CC3=CN(N=C3)C)C(=O)N1C4=CC=CC=C4)NC(=O)C5=C6N=CC=CN6N=C5N
118366969,C1COCCN1C2=NC(=NC3=C2N=CN3CCCCCCC(=O)NO)C4=CC=CC(=C4)CO
118374514,C1COCCN1C2=NC(=NC3=C2C=CN3CCCCCCC(=O)NO)C4=CN=C(N=C4)N
118436056,C[C@@]1(CCN(C1)C(=O)OC(C)(C)C)N2CCC3=C(N=C(N=C32)N4CCOCC4)C5=CN=C(N=C5)N
118436155,CC(C)C(=O)N1CC[C@](C1)(C)N2CCC3=C(N=C(N=C32)N4CCOCC4)C5=CN=C(N=C5)N
118436351,C[C@@]1(CCN(C1)C(=O)C(C)(C)N)N2CCC3=C(N=C(N=C32)N4CCOCC4)C5=CN=C(N=C5)N
118436386,CC(=O)N1CC[C@@](C1)(C)N2CCC3=C(N=C(N=C32)N4CCOCC4)C5=CN=C(N=C5)N
118436453,C[C@@]1(CCN(C1)C(=O)C(C)(C)O)N2CCC3=C(N=C(N=C32)N4CCOCC4)C5=CN=C(N=C5)N
118444335,C[C@@]1(CCN(C1)S(=O)(=O)C)N2CCC3=C(N=C(N=C32)N4CCOCC4)C5=CN=C(N=C5)N
118444359,C[C@@]1(CCN(C1)S(=O)(=O)NC)N2CCC3=C(N=C(N=C32)N4CCOCC4)C5=CN=C(N=C5)N
118444396,C[C@@]1(CCN(C1)C(=O)OC)N2CCC3=C(N=C(N=C32)N4CCOCC4)C5=CN=C(N=C5)N
118444399,C[C@@]1(CCN(C1)C(=O)NC)N2CCC3=C(N=C(N=C32)N4CCOCC4)C5=CN=C(N=C5)N
124193915,C1CN(C[C@@]1(CO)NC2=NC(=NC(=C2F)C3=CN=C(N=C3)N)N4CCOCC4)C(=O)OCC(F)F
124193944,CC(C)(C)OC(=O)N1CC[C@](C1)(CO)NC2=NC(=NC(=C2)C3=CN=C(N=C3)N)N4CCOCC4
124193953,COC(=O)N1CC[C@](C1)(CO)NC2=NC(=NC(=C2)C3=CN=C(N=C3)N)N4CCOCC4
124194522,COC(=O)N1CC[C@](C1)(CO)NC2=NC(=NC(=C2F)C3=CN=C(N=C3)N)N4CCOCC4
124194873,C[C@@]1(CCN(C1)C(=O)OC(C)(C)C)NC2=NC(=NC(=C2)C3=CN=C(N=C3)N)N4CCOCC4
124194932,C1CN(C[C@@]1(CO)NC2=NC(=NC(=C2)C3=CN=C(N=C3)N)N4CCOCC4)C(=O)OCC(F)F
129626595,CC(C)(C1CCN(CC1)CCOC2=CC(=CC3=C2COC3)C4=CC(=C(N=C4)OC)NS(=O)(=O)C)O
130302563,CC(C)N1CCN(CC1)CC2=CC(=C(C=C2)C3=NC=CC(=C3)NS(=O)(=O)C4=C(N=CC(=C4)N5CCOCC5)OC)F
130302605,CC(C)(C)N1CCN(CC1)CC2=CC=C(C=C2)C3=NC=CC(=C3)NS(=O)(=O)C4=C(N=CC(=C4)N5CCOCC5)OC
130302620,CC(C)(C)N1CCN(CC1)CC2=CC(=C(C=C2)C3=NC=CC(=C3)NS(=O)(=O)C4=C(N=CC(=C4)N5CCOCC5)OC)F
130302651,CC(C)N1CCN(CC1)CC2=C(C=C(C=C2)C3=NC=CC(=C3)NS(=O)(=O)C4=C(N=CC(=C4)N5CCOCC5)OC)F
130302658,CC(C)N1CCN(CC1)CC2=CC=C(C=C2)C3=NC=CC(=C3)NS(=O)(=O)C4=C(N=CC(=C4)N5CCOCC5)OC
130302709,CC(C)(C1CCN(CC1)CC2=CC(=C(C=C2)C3=NC=CC(=C3)NS(=O)(=O)C4=C(N=CC(=C4)N5CCOCC5)OC)F)O
130302732,CC(C)N1CCN(CC1)CC2=C(C(=C(C=C2)C3=NC=CC(=C3)NS(=O)(=O)C4=C(N=CC(=C4)N5CCOCC5)OC)F)F
130332585,C[C@@H]1CN(C[C@@H](O1)C)CC2=CC(=C(C=C2)C3=NC=CC(=C3)NS(=O)(=O)C4=C(N=CC(=C4)N5CCOCC5)OC)F
134248984,CC(C)N1CCN(CC1)CC2=CN=C(O2)C3=C4C=NNC4=CC(=C3)C5=CC(=C(N=C5)OC)C(=O)OC6=CC=C(C=C6)[N+](=O)[O-]
135565635,CC(C)N1C2=NC=NC(=C2C(=N1)C3=CC4=C(N3)C=CC(=C4)O)N
137442750,CC(C)N1CCN(CC1)CC2=CC=C(C=C2)C3=CC(=CN=C3)NS(=O)(=O)C4=C(N=CC(=C4)N5CCOCC5)OC
137633684,CC1=C2C(=CC=C1)N=C(N(C2=O)C3=CC=CC=C3C)[C@H](C)N4C=NC5=C(N=CN=C54)N
137643285,CC1=C2C(=CC=C1)N=C(N(C2=O)C3=CC=CC=C3)CN4C=NC5=C(N=CN=C54)N
145946093,COCCS(=O)(=O)NC1=C(N=CC(=C1)C2=CC3=C(COC3)C(=C2)OC[C@H]4CN(CCO4)C5COC5)OC
146672979,CN(C)CC1=CC2=C(C=C1)OCCN2C3=CC(=C(N=C3)OC)NS(=O)(=O)C
146680869,CN1CCS(=O)(=O)NC2=C(N=CC(=C2)N3CCOC4=C3C=C(C1)C=C4)OC
164614423,CC(C)N1CCN(CC1)CC2=CC=C(C=C2)C3=CC(=CN=C3)NS(=O)(=O)C4=C(N=CC(=C4)C5=CCOCC5)OC
164615907,C[C@@H]1CN(C[C@@H](N1C)C)CC2=CC=C(C=C2)C3=CC(=CN=C3)NS(=O)(=O)C4=C(N=CC(=C4)C5=CCOCC5)OC
164620413,CC(C)N1CCN(CC1)CC2=NC=C(C=C2)C3=CC(=CN=C3)NS(=O)(=O)C4=C(N=CC(=C4)C5=CCOCC5)OC
164622899,C[C@@H]1CN(C[C@@H](O1)C)CC2=CC=C(C=C2)C3=CC(=CN=C3)NS(=O)(=O)C4=C(N=CC(=C4)C5=CCOCC5)OC
164625094,COC1=C(C=C(C=N1)C2=CCOCC2)S(=O)(=O)NC3=CN=CC(=C3)C4=CC=C(C=C4)CN5CCNCC5
6029,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O
60961,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N
158795,C1COC[C@@H]1NC2=C3C(=NC=N2)N(C=N3)[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O
5092,COC1=C(C=C(C=C1)C2CC(=O)NC2)OC3CCCC3
149784,CCCCCC[C@@H]([C@@H](C)O)N1C=NC2=C(N=CN=C21)N
44259,C[C@@]12[C@@H]([C@@H](C[C@@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC
6450551,CNC(=O)C1=CC=CC=C1SC2=CC3=C(C=C2)C(=NN3)/C=C/C4=CC=CC=N4
58486129,C[C@@H]1CN(C[C@@H](O1)C)CC2=CC=C(C=C2)/C=C/C3=NNC4=C3C=CC(=C4)[C@@H]5C[C@]56C7=CC=CC=C7NC6=O
58486178,C[C@@H]1CN(C[C@@H](O1)C)CC2=CC=C(C=C2)/C=C/C3=NNC4=C3C=CC(=C4)[C@@H]5C[C@]56C7=C(C=CC(=C7)OC)NC6=O
58486278,CN1C2=C(C=C(C=C2)OC)[C@@]3(C1=O)C[C@H]3C4=CC5=C(C=C4)C(=NN5)/C=C/C6=CC=C(C=C6)CN7CCOCC7
136403446,C1=CC=C2C(=C1)C(=C(N2)O)C=C3C=CC4=CN=NC4=C3
5281976,C/C(=C\COP(=O)(O)OP(=O)(O)O)/CO
65126,CC(C)C1=C(C(=C2C(=C1)CC[C@@H]3[C@@]2(CCCC3(C)C)C(=O)O)O)O
10433320,CC(C)C1=CC=C(C=C1)COC(=O)N2CCC[C@H](C2)C3=CC(=CC=C3)OC(C)(C)C(=O)O
127052189,C1CCC(CC1)C2=C(C=CC(=C2)C(=O)N3CCN(CC3)C(=O)C4=CC(=CC(=C4)F)N5CCNCC5)O[C@H]6CCNC6.Cl.Cl
137641027,C1CNC[C@H]1OC2=C(C=C(C=C2)C(=O)NC3=CC(=C(C=C3)O[C@H]4CCNC4)C5=CC=C(C=C5)F)C6=CC(=C(C=C6)F)F.Cl.Cl
138688885,C1CNC[C@H]1OC2=C(C=C(C=C2)C3=NC4=CC(=C(C=C4C=C3)O[C@H]5CCNC5)C6=CC(=C(C=C6)F)F)C7=CC=C(C=C7)F.Cl.Cl
138688911,C1CNC[C@H]1OC2=C(C=C(C=C2)C3=CN=C4C=C(C(=CC4=C3)C5=CC(=C(C=C5)F)F)O[C@H]6CCNC6)C7=CC=C(C=C7)F.Cl.Cl
140856214,C1CNC[C@H]1OC2=C(C=C(C=C2)C(=O)NC3=CC(=C(N=C3)O[C@H]4CCNC4)C5=CC=C(C=C5)F)C6=CC(=C(C=C6)F)F.Cl.Cl
140856225,CC1=CC=CC=C1C2=C(C=CC(=C2)NC(=O)C3=CC(=C(C=C3)O[C@H]4CCNC4)C5=CC(=C(C=C5)F)F)O[C@H]6CCNC6.Cl.Cl
140856233,CC1=C(C=CC(=C1)F)C2=C(C=CC(=C2)NC(=O)C3=CC(=C(C=C3)O[C@H]4CCNC4)C5=CC(=C(C=C5)F)F)O[C@H]6CCNC6.Cl.Cl
155528041,C1CNC[C@H]1OC2=C(C=C(C=C2)C(=O)NC3=CC(=C(C=C3)O[C@H]4CCNC4)C5=CC=C(C=C5)F)C6=CC=C(C=C6)F.Cl.Cl
155536964,C1CNC[C@H]1OC2=C(C=C(C=C2)NC(=O)C3=CC(=C(N=C3)O[C@H]4CCNC4)C5=CC(=C(C=C5)F)F)C6=CC=C(C=C6)F.Cl.Cl
155550954,C1CNC[C@H]1OC2=C(C=C(C=C2)C(=O)NC3=CC(=C(C=C3)O[C@H]4CCNC4)C5=CC=C(C=C5)F)C6=CC7=C(C=C6)C=C(C=C7)F.Cl.Cl
155562195,C1CNC[C@H]1OC2=C(C=C(C=C2)C(=O)NC3=CC(=C(C=C3)O[C@H]4CCNC4)C5=CC=C(C=C5)F)C6=CC7=C(C=C6)C=CS7.Cl.Cl
156151724,C1CNC[C@H]1OC2=C(C=C(C=C2)C(=O)NC3=CC(=C(C=C3)O[C@@H]4CCNC4)C5=CC(=CC=C5)C6=NNN=N6)C7=CC(=C(C=C7)F)F.Cl.Cl
156179910,CC(C)C1=CC=C(C=C1)CN(C)C(=O)C2CCCN(C2)C3=CC(=CC=C3)OC(C)(C)C(=O)O
156179993,CC(C)C1=CC=C(C=C1)CCNC(=O)C2CCCN(C2)C3=CC(=CC=C3)OC(C)(C)C(=O)O
156179994,CC(C)C1=CC=C(C=C1)CN(C(C)C)C(=O)C2CCCN(C2)C3=CC(=CC=C3)OC(C)(C)C(=O)O
156180019,CC(C)(C(=O)O)OC1=CC=CC(=C1)N2CCCC(C2)C(=O)N(CC3=CC=C(C=C3)C4=CC=CO4)C5CC5
156180031,CCN(CC1=CC=C(C=C1)C(C)C)C(=O)C2CCCN(C2)C3=CC(=CC=C3)OC(C)(C)C(=O)O
156180036,CC(C)C1=CC=C(C=C1)CNC(=O)[C@@H]2CCCN(C2)C3=CC(=CC=C3)OC(C)(C)C(=O)O
156180039,CC(C)C1=CC=C(C=C1)CNC(=O)C2CCCN(C2)C3=CC(=CC=C3)OC(C)(C)C(=O)O
156180041,CC(C)C1=CC=C(C=C1)CN(C2CC2)C(=O)C3CCCN(C3)C4=CC(=CC=C4)OC(C)(C)C(=O)O
156180087,CC(C)(C(=O)O)OC1=CC=CC(=C1)N2CCCC(C2)C(=O)N(CC3=CC=C(C=C3)C4=CSC=C4)C5CC5
156180168,CC(C)(C(=O)O)OC1=CC=CC(=C1)N2CCCC(C2)C(=O)N(CC3=CC=C(C=C3)C4=CC=NN4)C5CC5
156180191,CC(C)(C(=O)N1CCN(CC1)C)OC2=CC=CC(=C2)N3CCC[C@H](C3)C(=O)N(CC4=CC=C(C=C4)C5=CNN=C5)C6CC6
156180209,CC(C)(C(=O)O)OC1=CC=CC(=C1)N2CCCC(C2)C(=O)N(CC3=CC=C(C=C3)C4=CC=CS4)C5CC5
156180523,CC(C)(C(=O)N1CCCCC1)OC2=CC=CC(=C2)N3CCC[C@H](C3)C(=O)N(CC4=CC=C(C=C4)C5=CNN=C5)C6CC6
156472865,C1CNC[C@H]1OC2=C(C=C(C=C2)C(=O)NC3=CC(=C(C=C3)O[C@H]4CCNC4)C5=CC=C(C=C5)F)C6CCC(CC6)C(F)(F)F.Cl.Cl
156472870,C1CCC(=CC1)C2=C(C=CC(=C2)C(=O)NC3=CC(=C(C=C3)O[C@H]4CCNC4)C5=CC=C(C=C5)F)O[C@H]6CCNC6.Cl.Cl
162666435,C1CNC[C@H]1OC2=C(C=C(C=C2)C(=O)NC3=CC(=C(C=C3)O[C@@H]4CCNC4)C5=CC(=CC=C5)C6=NNN=N6)C7=CC8=C(C=C7)C=CS8.Cl.Cl
164609513,CC(C)(C(=O)N1CCNCC1)OC2=CC=CC(=C2)N3CCC[C@H](C3)C(=O)N(CC4=CC=C(C=C4)C5=CNN=C5)C6CC6.Cl
164609803,CC(C)(C(=O)N1CCNCC1)OC2=CC=CC(=C2)N3CCC[C@H](C3)C(=O)N(CC4=CC=C(C=C4)C5=CC=CC=C5)C6CC6.Cl
164610230,CC(C)(C(=O)NS(=O)(=O)C1CC1)OC2=CC=CC(=C2)N3CCCC(C3)C(=O)N(CC4=CC=C(C=C4)C5=CC=CS5)C6CC6
164611440,CC(C)(C(=O)N1CCNCC1)OC2=CC=CC(=C2)N3CCC[C@H](C3)C(=O)N(CC4=CC=C(C=C4)C5=CC=NC=C5)C6CC6.Cl
164611746,CCN(CC1=CC=C(C=C1)C(C)C)C(=O)[C@@H]2CCCN(C2)C3=CC(=CC=C3)OC(C)(C)C(=O)N4CCNCC4.Cl
164612000,CC(C)(C(=O)N1CCNCC1)OC2=CC=CC(=C2)N3CCC[C@H](C3)C(=O)N(CC4=CC=C(C=C4)C5=CSC=C5)C6CC6.Cl
164613518,CC(C)(C(=O)NS(=O)(=O)C1=CC=CC(=C1)O)OC2=CC=CC(=C2)N3CCCC(C3)C(=O)N(CC4=CC=C(C=C4)C5=CC=CS5)C6CC6
164616842,CC(C)(C(=O)NS(=O)(=O)C1=CC=CC=C1)OC2=CC=CC(=C2)N3CCCC(C3)C(=O)N(CC4=CC=C(C=C4)C5=CC=CS5)C6CC6
164616856,CCOCCN(CC1=CC=C(C=C1)C2=CNN=C2)C(=O)[C@@H]3CCCN(C3)C4=CC(=CC=C4)OC(C)(C)C(=O)N5CCNCC5.Cl
164617144,CC(C)(C(=O)NS(=O)(=O)C1=CC=C(C=C1)OC)OC2=CC=CC(=C2)N3CCCC(C3)C(=O)N(CC4=CC=C(C=C4)C5=CC=CS5)C6CC6
164617872,CC(C)C1=CC=C(C=C1)CN(C(C)C)C(=O)[C@@H]2CCCN(C2)C3=CC(=CC=C3)OC(C)(C)C(=O)N4CCNCC4.Cl
164617892,CC(C)C1=CC=C(C=C1)CNC(=O)[C@@H]2CCCN(C2)C3=CC(=CC=C3)OC(C)(C)C(=O)N4CCNCC4.Cl
164619169,CC(C)(C(=O)NS(=O)(=O)C1=CC=C(C=C1)C#N)OC2=CC=CC(=C2)N3CCCC(C3)C(=O)N(CC4=CC=C(C=C4)C5=CC=CS5)C6CC6
164620645,CC(C)(C(=O)N1CCNCC1)OC2=CC=CC(=C2)N3CCC[C@H](C3)C(=O)N(CC4=CC=C(C=C4)C5CCCCC5)C6CC6.Cl
164620728,CC(C)(C(=O)NS(=O)(=O)C1=CC=C(C=C1)C#N)OC2=CC=CC(=C2)N3CCC[C@H](C3)C(=O)N(CC4=CC=C(C=C4)C5=CC=CS5)C6CC6
164621014,CC(C)(C(=O)N1CCNCC1)OC2=CC=CC(=C2)N3CCC[C@H](C3)C(=O)N(CC4=CC=C(C=C4)C5=CN=CC=C5)C6CC6.Cl
164621344,CC(C)(C(=O)N1CCNCC1)OC2=CC=CC(=C2)N3CCC[C@H](C3)C(=O)N(CC4=CC=C(C=C4)C5=CN(N=C5)C)C6CC6.Cl
164621479,CC(C)(C(=O)N1CCNCC1)OC2=CC=CC(=C2)N3CCC[C@H](C3)C(=O)N(CC4=CC=C(C=C4)C5=CC=CC=N5)C6CC6.Cl
164622389,CC(C)(C)C1=CC=C(C=C1)CN(C2CC2)C(=O)[C@@H]3CCCN(C3)C4=CC(=CC=C4)OC(C)(C)C(=O)N5CCNCC5.Cl
164622464,CC(C)(C(=O)N1CCNCC1)OC2=CC=CC(=C2)N3CCC[C@@H](C3)C(=O)N(CC4=CC=C(C=C4)C5=CNN=C5)C6CC6.Cl
164622631,CCN(CC1=CC=C(C=C1)C2=CNN=C2)C(=O)[C@@H]3CCCN(C3)C4=CC(=CC=C4)OC(C)(C)C(=O)N5CCNCC5.Cl
164623614,CC(C)C1=CC=C(C=C1)CN(C)C(=O)[C@@H]2CCCN(C2)C3=CC(=CC=C3)OC(C)(C)C(=O)N4CCNCC4.Cl
164623731,CC(C)(C(=O)NS(=O)(=O)C1=CC=CC(=C1)OC)OC2=CC=CC(=C2)N3CCC[C@@H](C3)C(=O)N(CC4=CC=C(C=C4)C5=CC=CS5)C6CC6
164623853,CC(C)(C(=O)NS(=O)(=O)C1=CC=CC(=C1)C#N)OC2=CC=CC(=C2)N3CCCC(C3)C(=O)N(CC4=CC=C(C=C4)C5=CC=CS5)C6CC6
164624125,CC(C)S(=O)(=O)NC(=O)C(C)(C)OC1=CC=CC(=C1)N2CCCC(C2)C(=O)N(CC3=CC=C(C=C3)C4=CC=CS4)C5CC5
164624183,CC(C)(C(=O)NS(=O)(=O)C1=CC=C(C=C1)C#N)OC2=CC=CC(=C2)N3CCC[C@@H](C3)C(=O)N(CC4=CC=C(C=C4)C5=CC=CS5)C6CC6
164625345,CC(C)(C(=O)NS(=O)(=O)C1=CC=CC(=C1)OC)OC2=CC=CC(=C2)N3CCC[C@H](C3)C(=O)N(CC4=CC=C(C=C4)C5=CC=CS5)C6CC6
164625940,CC(C)(C(=O)NS(=O)(=O)C)OC1=CC=CC(=C1)N2CCCC(C2)C(=O)N(CC3=CC=C(C=C3)C4=CC=CS4)C5CC5
164627981,CC(C)(C(=O)NS(=O)(=O)C1=CC=CC(=C1)OC)OC2=CC=CC(=C2)N3CCCC(C3)C(=O)N(CC4=CC=C(C=C4)C5=CC=CS5)C6CC6
164629034,CC(C)C1=CC=C(C=C1)CN(C2CC2)C(=O)[C@@H]3CCCN(C3)C4=CC(=CC=C4)OC(C)(C)C(=O)N5CCNCC5.Cl
164629127,CC(C)(C(=O)N1CCNCC1)OC2=CC=CC(=C2)N3CCC[C@H](C3)C(=O)N(CC4=CC=C(C=C4)C5=CC=NN5)C6CC6.Cl
157730,CCCCCCCCCCCCCCCCCC(=O)C(F)(F)F
176443,CCCCCCCC(=O)C(F)(F)F
9795477,C1=CC=C(C=C1)CCCCCCCC(=O)C(F)(F)F
9813810,C1=CC=C(C=C1)CCCCCCC(=O)C(F)(F)F
9821458,CCCCCCCC/C=C\CCCCCCCC(=O)C1=NC2=C(O1)C=CC=N2
9840659,CCCCCCCC/C=C\CCCCCCCC(=O)C(F)(F)F
9972176,CCCCCCCCCCCC(=O)C1=NC2=C(O1)C=CC=N2
10085812,C1=CC=C(C=C1)CCCCCC(=O)C2=NC3=C(O2)C=CC=N3
10108426,CCCCCC[C@H](C)OC(=O)CC(=O)CBr
10293363,CCCCCCCC/C=C\CCCCCCCC(=O)C1=NC2=CC=CC=C2O1
10427006,C1=CC=C(C=C1)CCCCCCC(=O)C2=NC=C(O2)C3=CC=CC=N3
10609180,CCCCCCCCCC(=O)C(F)(F)F
11150976,C1=CC=C(C=C1)CCCCCCC(=O)C2=NC3=C(O2)C=CC=N3
11327355,CCCCCCCC/C=C\CCCCCCCC(=O)C1=NC=C(O1)C2=CC=CC=N2
11484453,C1=CC=C(C=C1)CCCCCCC(=O)C2=NN=C(O2)C3=CC=CC=N3
11740166,CCCCCCCC/C=C\CCCCOC(=O)CC(=O)CBr
11991808,C1=CC=C(C=C1)CCCCCCC(=O)C2=NC=CO2
11991809,COC(=O)C1=CN=C(O1)C(=O)CCCCCCC2=CC=CC=C2
11991810,C1=CC=C(C=C1)CCCCCCC(=O)C2=NC=C(O2)C(=O)N
11991892,C1=CC=C(C=C1)CCCCCCC(=O)C2=NC=C(O2)C(=O)O
11991895,C1=CC=C(C=C1)CCCCCCC(=O)C2=NC=C(O2)C#N
11991896,C1=CC=C(C=C1)CCCCCCC(=O)C2=NC=C(O2)C(F)(F)F
11991988,C1=CC=C(C=C1)CCCCCCC(=O)C2=NC=C(O2)Br
15353606,CCCCCCCCCCCC(=O)C(F)(F)F
16110641,C1=CC=C(C=C1)CCCCCCC(=O)C2=NC=C(O2)C3=CC(=CC=C3)C(=O)N
16110651,COC1=CC(=NC=C1)C2=CN=C(O2)C(=O)CCCCCCC3=CC=CC=C3
16110652,C1=CC=C(C=C1)CCCCCCC(=O)C2=NC=C(O2)C3=NC=CC(=C3)C#N
16110653,C1=CC=C(C=C1)CCCCCCC(=O)C2=NC=C(O2)C3=NC=CC(=C3)[N+](=O)[O-]
16110654,C1=CC=C(C=C1)CCCCCCC(=O)C2=NC=C(O2)C3=NC=CC(=C3)F
16110655,COC(=O)C1=CC(=NC=C1)C2=CN=C(O2)C(=O)CCCCCCC3=CC=CC=C3
16110658,C1=CC=C(C=C1)CCCCCCC(=O)C2=NC=C(O2)C3=NC=C(C=C3)C(=O)O
16110666,C1=CC=C(C=C1)CCCCCCC(=O)C2=NC=C(O2)C3=CC(=O)NC(=O)N3
16110699,C1=CC=C(C=C1)CCCCCCC(=O)C2=NC=C(O2)C3=CC(=CC=C3)C(=O)O
16110701,C1=CC=C(C=C1)CCCCCCC(=O)C2=NC=C(O2)C3=CC(=CC=C3)S(=O)(=O)N
16110708,CC1=CC(=NC=C1)C2=CN=C(O2)C(=O)CCCCCCC3=CC=CC=C3
16110710,C1=CC=C(C=C1)CCCCCCC(=O)C2=NC=C(O2)C3=NC=CC(=C3)C(F)(F)F
16110711,C1=CC=C(C=C1)CCCCCCC(=O)C2=NC=C(O2)C3=NC=CC(=C3)N
16110715,C1=CC=C(C=C1)CCCCCCC(=O)C2=NC=C(O2)C3=NC(=CC=C3)C(=O)O
16110717,C1=CC=C(C=C1)CCCCCCC(=O)C2=NC=C(O2)C3=CC=C(O3)C(=O)O
16110722,C1CCN(CC1)C(=O)C2=CN=C(O2)C(=O)CCCCCCC3=CC=CC=C3
16110723,C1=CC=C(C=C1)CCCCCCC(=O)C2=NC=C(O2)C3=CNC(=O)NC3=O
22486206,C1=CC=C(C=C1)CCCCCCCC(=O)C2=NC3=C(O2)C=CC=N3
24748349,COC1=NC(=NC(=C1)C2=CN=C(O2)C(=O)CCCCCCC3=CC=CC=C3)OC
24748380,COC1=NC(=NC=C1C2=CN=C(O2)C(=O)CCCCCCC3=CC=CC=C3)OC
